I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.0053327084,-0.05509615,-0.05029416,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.004370451,-0.05083275,-0.05050087,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020356894,-0.050929785,-0.044478178,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045134544,-0.061067104,-0.0135650635,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051102877,-0.069868326,-0.013108969,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.047987223,-0.054406166,-0.0012238026,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.043958902,-0.051564455,0.006342888,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04373336,-0.039456844,0.017789602,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03628826,-0.02899456,0.022525072,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033196688,-0.023625612,0.012447357,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06393552,-0.06299806,-0.0010361671,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03722453,-0.0977757,-0.00033187866,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05022812,0.041618824,0.061000347,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21477568,0.46822977,0.16242337,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1276691,0.50909936,0.38230193,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11633754,0.58793914,0.45789695,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20028472,0.2026738,0.34731507,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.3060701,0.010165215,0.27130342,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.3512423,-0.1021955,0.24281156,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.35439682,-0.13471556,0.22411954,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.32978725,-0.12706089,0.20510149,nan,nan,nan,nan,nan,nan,nan,nan,nan
